,16,"m",3,"Ernesto","Revé","CUB"
,16,"m",4,"Christian","Taylor","USA"
,16,"m",5,"Benjamin","Compaoré","FRA"
,16,"m",6,"Godfrey","Khotso Mokoena","RSA"
,16,"m",7,"Shuo","Cao","CHN"
,16,"m",8,"Lyukman","Adams","RUS"
,16,"m",9,"Samyr","Laine","HAI"
,16,"m",10,"Lázaro","Martínez","CUB"
,16,"m",11,"Yordanis","Durañona","DMA"
,16,"m",12,"Arpinder","Singh","IND"
,16,"m",13,"Yoann","Rapinier","FRA"
,16,"m",14,"Chris","Benard","USA"
,16,"m",15,"Chris","Carter","USA"
,16,"m",16,"Aleksey","Fedorov","RUS"
,16,"m",17,"Alexis","Copello","CUB"
,16,"m",18,"Phillips","Idowu","GBR"
,16,"m",19,"Omar","Craddock","USA"
,16,"m",20,"Nelson","Évora","POR"
,17,"m",1,"David","Storl","GER"
,17,"m",2,"Reese","Hoffa","USA"
,17,"m",3,"Alexandr","Lesnoi","RUS"
,17,"m",4,"Ryan","Crouser","USA"
,17,"m",5,"Ryan","Whiting","USA"
,17,"m",6,"Tomas","Walsh","NZL"
,17,"m",7,"Borja","Vivas","ESP"
,17,"m",8,"Marco","Fortes","POR"
,17,"m",9,"Tomáš","Stanek","CZE"
,17,"m",10,"Jan","Marcell","CZE"
,17,"m",11,"Georgi","Ivanov","BUL"
,17,"m",12,"Darlan","Romani","BRA"
,17,"m",13,"Asmir","Kolašinac","SRB"
,17,"m",14,"Jonathan","Jones","USA"
,17,"m",15,"Pavel","Lyzhyn","BLR"
,17,"m",16,"Jacko","Gill","NZL"
,17,"m",17,"Stipe","Žunic","CRO"
,17,"m",18,"Orazio","Cremona","RSA"
,17,"m",19,"Soslan","Tsirikhov","RUS"
,17,"m",20,"Ladislav","Prášil","CZE"
,18,"m",1,"Piotr","Malachowski","POL"
,18,"m",2,"Robert","Harting","GER"
,18,"m",3,"Martin","Maric","CRO"
,18,"m",4,"Daniel","Ståhl","SWE"
,18,"m",5,"Fedrick","Dacres","JAM"
,18,"m",6,"Martin","Wierig","GER"
,18,"m",7,"Jorge","Y. Fernández","CUB"
,18,"m",8,"Andrew","Evans","USA"
,18,"m",9,"Gerd","Kanter","EST"
,18,"m",10,"Andrius","Gudžius","LTU"
,18,"m",11,"Philip","Milanov","BEL"
,18,"m",12,"Daniel","Jasinski","GER"
,18,"m",13,"Benn","Harradine","AUS"
,18,"m",14,"Victor","Butenko","RUS"
,18,"m",15,"Zoltán","Kövágó","HUN"
,18,"m",16,"Virgilijus","Alekna","LTU"
,18,"m",17,"Robert","Urbanek","POL"
